"Date","storage","Reservoir"
20140908,376175,"FOL"
20140909,374525,"FOL"
20140910,372416,"FOL"
20140911,371371,"FOL"
20140912,372089,"FOL"
20140913,372416,"FOL"
20140914,370914,"FOL"
20140915,369869,"FOL"
20140916,367909,"FOL"
20140917,365888,"FOL"
20140918,364015,"FOL"
20140919,362077,"FOL"
20140920,360204,"FOL"
20140921,358346,"FOL"
20140922,355854,"FOL"
20140923,353300,"FOL"
20140924,352289,"FOL"
20140925,351341,"FOL"
20140926,350077,"FOL"
20140927,349003,"FOL"
20140928,347993,"FOL"
20140929,346608,"FOL"
20140930,344984,"FOL"
20141001,342360,"FOL"
20141003,46923,"FMD"
20141004,46799,"FMD"
20141005,46683,"FMD"
20141006,46436,"FMD"
20141007,46074,"FMD"
20141008,45959,"FMD"
20141009,45836,"FMD"
20141010,45599,"FMD"
20141011,45400,"FMD"
20141012,45241,"FMD"
20141013,44920,"FMD"
20141014,44762,"FMD"
20141015,44528,"FMD"
20141016,44293,"FMD"
20141017,44173,"FMD"
20141018,44052,"FMD"
20141019,43819,"FMD"
20141020,43699,"FMD"
20141021,43587,"FMD"
20141022,43348,"FMD"
20141023,43117,"FMD"
20141024,42887,"FMD"
20141025,42770,"FMD"
20141026,42650,"FMD"
20141027,42539,"FMD"
20141028,42422,"FMD"
20141029,42343,"FMD"
20141030,42107,"FMD"
20141031,42029,"FMD"
20141101,42075,"FMD"
20141102,41958,"FMD"
20141103,41848,"FMD"
20141104,41731,"FMD"
20141105,41482,"FMD"
20141106,41404,"FMD"
20141107,41172,"FMD"
20141108,41249,"FMD"
20141109,41164,"FMD"
20141110,41047,"FMD"
20141111,41047,"FMD"
20141112,40939,"FMD"
20141113,40939,"FMD"
20141114,40823,"FMD"
20141115,40823,"FMD"
20141116,40707,"FMD"
20141117,40483,"FMD"
20141118,40367,"FMD"
20141119,40367,"FMD"
20141120,40260,"FMD"
20141121,40260,"FMD"
20141122,40367,"FMD"
20141123,40367,"FMD"
20141124,40367,"FMD"
20141125,40367,"FMD"
20141126,40247,"FMD"
20141127,40247,"FMD"
20141128,40144,"FMD"
20141129,40260,"FMD"
20141130,40260,"FMD"
20141201,40367,"FMD"
20141202,40639,"FMD"
20141203,41775,"FMD"
20141204,42843,"FMD"
20141205,43117,"FMD"
20141206,43657,"FMD"
20141207,43819,"FMD"
20141208,43820,"FMD"
20141209,43699,"FMD"
20141210,43699,"FMD"
20141211,43819,"FMD"
20141212,44052,"FMD"
20141213,44052,"FMD"
20141214,43940,"FMD"
20141215,43819,"FMD"
20141216,43691,"FMD"
20141217,43612,"FMD"
20141218,43372,"FMD"
20141219,43237,"FMD"
20141220,43236,"FMD"
20141221,43467,"FMD"
20141222,43699,"FMD"
20141223,43587,"FMD"
20141224,43277,"FMD"
20141225,43313,"FMD"
20141226,43117,"FMD"
20141227,42768,"FMD"
20141228,42533,"FMD"
20141229,42154,"FMD"
20141230,41622,"FMD"
20141231,41017,"FMD"
20150101,41047,"FMD"
20150102,41047,"FMD"
20150103,41017,"FMD"
20150104,40939,"FMD"
20150105,40939,"FMD"
20150106,40939,"FMD"
20150107,41047,"FMD"
20150108,41055,"FMD"
20150109,41164,"FMD"
20150110,41280,"FMD"
20150111,41280,"FMD"
20150112,41389,"FMD"
20150113,41389,"FMD"
20150114,41389,"FMD"
20150115,41505,"FMD"
20150116,41622,"FMD"
20150117,41622,"FMD"
20150118,41731,"FMD"
20150119,41848,"FMD"
20150120,41848,"FMD"
20150121,41958,"FMD"
20150122,41958,"FMD"
20150123,41984,"FMD"
20150124,42075,"FMD"
20150125,42075,"FMD"
20150126,42105,"FMD"
20150127,42193,"FMD"
20150128,42303,"FMD"
20150129,42303,"FMD"
20150130,42362,"FMD"
20150131,42421,"FMD"
20150201,42421,"FMD"
20150202,42421,"FMD"
20150203,42421,"FMD"
20150204,42421,"FMD"
20150205,42421,"FMD"
20150206,42650,"FMD"
20150207,44641,"FMD"
20150208,47319,"FMD"
20150209,50511,"FMD"
20150210,51774,"FMD"
20150211,52543,"FMD"
20150212,52675,"FMD"
20150213,53234,"FMD"
20150214,53839,"FMD"
20150215,54229,"FMD"
20150216,54487,"FMD"
20150217,54746,"FMD"
20150218,54880,"FMD"
20150219,55014,"FMD"
20150220,55139,"FMD"
20150221,55210,"FMD"
20150222,55274,"FMD"
20150223,55330,"FMD"
20150224,55408,"FMD"
20150225,55420,"FMD"
20150226,55510,"FMD"
20150227,55510,"FMD"
20150228,55780,"FMD"
20150301,55762,"FMD"
20150302,55804,"FMD"
20150303,55804,"FMD"
20150304,55804,"FMD"
20150305,55931,"FMD"
20150306,55931,"FMD"
20150307,56066,"FMD"
20150308,56193,"FMD"
20150309,56193,"FMD"
20150310,56329,"FMD"
20150311,56448,"FMD"
20150312,56594,"FMD"
20150313,56952,"FMD"
20150314,56711,"FMD"
20150315,56728,"FMD"
20150316,56865,"FMD"
20150317,56993,"FMD"
20150318,57130,"FMD"
20150319,57130,"FMD"
20150320,57267,"FMD"
20150321,57395,"FMD"
20150322,57395,"FMD"
20150323,57505,"FMD"
20150324,57653,"FMD"
20150325,57670,"FMD"
20150326,57798,"FMD"
20150327,57798,"FMD"
20150328,57936,"FMD"
20150329,57936,"FMD"
20150330,58073,"FMD"
20150331,58073,"FMD"
20150401,58073,"FMD"
20150402,58201,"FMD"
20150403,58201,"FMD"
20150404,58201,"FMD"
20150405,58201,"FMD"
20150406,58201,"FMD"
20150407,58339,"FMD"
20150408,58339,"FMD"
20150409,58339,"FMD"
20150410,58356,"FMD"
20150411,58477,"FMD"
20150412,58477,"FMD"
20150413,58606,"FMD"
20150414,58744,"FMD"
20150415,58873,"FMD"
20150416,58873,"FMD"
20150417,58873,"FMD"
20150418,58873,"FMD"
20150419,58891,"FMD"
20150420,59151,"FMD"
20150421,59151,"FMD"
20150422,59151,"FMD"
20150423,59099,"FMD"
20150424,59280,"FMD"
20150425,59559,"FMD"
20150426,59760,"FMD"
20150427,59968,"FMD"
20150428,60099,"FMD"
20150429,60099,"FMD"
20150430,60099,"FMD"
20150501,60099,"FMD"
20150502,60239,"FMD"
20150503,60220,"FMD"
20150504,60204,"FMD"
20150505,60260,"FMD"
20150506,60320,"FMD"
20150507,60379,"FMD"
20150508,60239,"FMD"
20150509,60205,"FMD"
20150510,60170,"FMD"
20150511,60135,"FMD"
20150512,60099,"FMD"
20150513,59968,"FMD"
20150514,59968,"FMD"
20150515,59968,"FMD"
20150516,59968,"FMD"
20150517,60099,"FMD"
20150518,60099,"FMD"
20150519,60099,"FMD"
20150520,60239,"FMD"
20150521,60239,"FMD"
20150522,60372,"FMD"
20150523,60653,"FMD"
20150524,60747,"FMD"
20150525,60935,"FMD"
20150526,60923,"FMD"
20150527,61064,"FMD"
20150528,60923,"FMD"
20150529,60923,"FMD"
20150530,60923,"FMD"
20150531,60941,"FMD"
20150601,60923,"FMD"
20150602,60923,"FMD"
20150603,60923,"FMD"
20150604,60510,"FMD"
20150605,60510,"FMD"
20150606,60239,"FMD"
20150607,59968,"FMD"
20150608,59559,"FMD"
20150609,59012,"FMD"
20150610,59151,"FMD"
20150611,59151,"FMD"
20150612,58857,"FMD"
20150613,58744,"FMD"
20150614,58605,"FMD"
20150615,58606,"FMD"
20150616,58477,"FMD"
20150617,58201,"FMD"
20150618,58073,"FMD"
20150619,57936,"FMD"
20150620,57798,"FMD"
20150621,57670,"FMD"
20150622,57618,"FMD"
20150623,57395,"FMD"
20150624,57267,"FMD"
20150625,56865,"FMD"
20150626,56513,"FMD"
20150627,56465,"FMD"
20150628,56329,"FMD"
20150629,56051,"FMD"
20150630,55690,"FMD"
20150701,55290,"FMD"
20150702,55139,"FMD"
20150703,54880,"FMD"
20150704,54745,"FMD"
20150705,54745,"FMD"
20150706,54621,"FMD"
20150707,54621,"FMD"
20150708,54487,"FMD"
20150709,54487,"FMD"
20150710,54353,"FMD"
20150711,54353,"FMD"
20150712,54096,"FMD"
20150713,54096,"FMD"
20150714,53963,"FMD"
20150715,53839,"FMD"
20150716,53706,"FMD"
20150717,53574,"FMD"
20150718,53450,"FMD"
20150719,53186,"FMD"
20150720,52930,"FMD"
20150721,52807,"FMD"
20150722,52807,"FMD"
20150723,52678,"FMD"
20150724,52543,"FMD"
20150725,52543,"FMD"
20150726,52420,"FMD"
20150727,52420,"FMD"
20150728,52289,"FMD"
20150729,51905,"FMD"
20150730,51652,"FMD"
20150731,51522,"FMD"
20150801,51392,"FMD"
20150802,51271,"FMD"
20150803,51141,"FMD"
20150804,51141,"FMD"
20150805,51011,"FMD"
20150806,50761,"FMD"
20150807,50761,"FMD"
20150808,50632,"FMD"
20150809,50632,"FMD"
20150810,50511,"FMD"
20150811,50383,"FMD"
20150812,50134,"FMD"
20150813,49759,"FMD"
20150814,49512,"FMD"
20150815,49257,"FMD"
20150816,48885,"FMD"
20150817,48498,"FMD"
20150818,48142,"FMD"
20150819,47773,"FMD"
20150820,47531,"FMD"
20150821,47449,"FMD"
20150822,47033,"FMD"
20150823,46950,"FMD"
20150824,46536,"FMD"
20150825,46454,"FMD"
20150826,46454,"FMD"
20150827,45796,"FMD"
20150828,46436,"FMD"
20150829,46436,"FMD"
20150830,44884,"FMD"
20150831,44542,"FMD"
20150901,44378,"FMD"
20150902,44173,"FMD"
20150903,44012,"FMD"
20150904,43932,"FMD"
20150905,43819,"FMD"
20150906,43699,"FMD"
20150907,43435,"FMD"
20150908,43170,"FMD"
20150909,42910,"FMD"
20150910,42650,"FMD"
20150911,42421,"FMD"
20150912,42303,"FMD"
20150913,42193,"FMD"
20150914,42193,"FMD"
20150915,42193,"FMD"
20150916,42075,"FMD"
20150917,41958,"FMD"
20150918,41848,"FMD"
20150919,41848,"FMD"
20150920,41731,"FMD"
20150921,41622,"FMD"
20150922,41505,"FMD"
20150923,41505,"FMD"
20150924,41388,"FMD"
20150925,41388,"FMD"
20150926,41280,"FMD"
20150927,41164,"FMD"
20150928,41172,"FMD"
20150929,41017,"FMD"
20150930,40939,"FMD"
20151001,40939,"FMD"
20151002,40823,"FMD"
20151003,40707,"FMD"
20151004,40599,"FMD"
20151005,40483,"FMD"
20151006,40469,"FMD"
20151007,40367,"FMD"
20151008,40260,"FMD"
20151009,40170,"FMD"
20151010,40017,"FMD"
20151011,39940,"FMD"
20151012,39807,"FMD"
20151013,39693,"FMD"
20151014,39586,"FMD"
20151015,39586,"FMD"
20151016,39483,"FMD"
20151017,39559,"FMD"
20151018,39483,"FMD"
20151019,39472,"FMD"
20151020,39472,"FMD"
20151021,39255,"FMD"
20151022,39255,"FMD"
20151023,39180,"FMD"
20151024,39032,"FMD"
20151025,39032,"FMD"
20151026,38918,"FMD"
20151027,38805,"FMD"
20151028,38802,"FMD"
20151029,38726,"FMD"
20151030,38587,"FMD"
20151031,38474,"FMD"
20151101,38516,"FMD"
20151102,38587,"FMD"
20151103,38587,"FMD"
20151104,38474,"FMD"
20151105,38474,"FMD"
20151106,38350,"FMD"
20151107,38275,"FMD"
20151108,38257,"FMD"
20151109,38257,"FMD"
20151110,38257,"FMD"
20151111,38145,"FMD"
20151112,38145,"FMD"
20151113,38041,"FMD"
20151114,38041,"FMD"
20151115,37929,"FMD"
20151116,37873,"FMD"
20151117,37817,"FMD"
20151118,37817,"FMD"
20151119,37713,"FMD"
20151120,37713,"FMD"
20151121,37602,"FMD"
20151122,37602,"FMD"
20151123,37491,"FMD"
20151124,37601,"FMD"
20151125,37529,"FMD"
20151126,37529,"FMD"
20151127,37529,"FMD"
20151128,37529,"FMD"
20151129,37381,"FMD"
20151130,37381,"FMD"
20151201,37381,"FMD"
20151202,37307,"FMD"
20151203,37307,"FMD"
20151204,37307,"FMD"
20151205,37277,"FMD"
20151206,37277,"FMD"
20151207,37307,"FMD"
20151208,37307,"FMD"
20151209,37307,"FMD"
20151210,37901,"FMD"
20151211,38126,"FMD"
20151212,38126,"FMD"
20151213,38240,"FMD"
20151214,38350,"FMD"
20151215,38350,"FMD"
20151216,38350,"FMD"
20151217,38350,"FMD"
20151218,38369,"FMD"
20151219,38369,"FMD"
20151220,38369,"FMD"
20151221,38918,"FMD"
20151222,40400,"FMD"
20151223,40939,"FMD"
20151224,41172,"FMD"
20151225,41389,"FMD"
20151226,41505,"FMD"
20151227,41505,"FMD"
20151228,41534,"FMD"
20151229,41622,"FMD"
20151230,41622,"FMD"
20151231,41638,"FMD"
20160101,41622,"FMD"
20160102,41622,"FMD"
20160103,41731,"FMD"
20160104,41731,"FMD"
20160105,41638,"FMD"
20160106,41638,"FMD"
20160107,41622,"FMD"
20160108,41622,"FMD"
20160109,41718,"FMD"
20160110,41622,"FMD"
20160111,41731,"FMD"
20160112,41731,"FMD"
20160113,41731,"FMD"
20160114,41872,"FMD"
20160115,41951,"FMD"
20160116,42075,"FMD"
20160117,42303,"FMD"
20160118,42539,"FMD"
20160119,42998,"FMD"
20160120,43467,"FMD"
20160121,43699,"FMD"
20160122,44052,"FMD"
20160123,44884,"FMD"
20160124,45241,"FMD"
20160125,45477,"FMD"
20160126,45713,"FMD"
20160127,45959,"FMD"
20160128,46074,"FMD"
20160129,49197,"FMD"
20160130,53963,"FMD"
20160131,55223,"FMD"
20160201,55780,"FMD"
20160202,56322,"FMD"
20160203,56776,"FMD"
20160204,56958,"FMD"
20160205,57231,"FMD"
20160206,57505,"FMD"
20160207,57702,"FMD"
20160208,58021,"FMD"
20160209,58339,"FMD"
20160210,58744,"FMD"
20160211,59096,"FMD"
20160212,59347,"FMD"
20160213,59440,"FMD"
20160214,59689,"FMD"
20160215,59968,"FMD"
20160216,60379,"FMD"
20160217,61011,"FMD"
20160218,61896,"FMD"
20160219,62352,"FMD"
20160220,62637,"FMD"
20160221,62954,"FMD"
20160222,63151,"FMD"
20160223,63284,"FMD"
20160224,63428,"FMD"
20160225,63572,"FMD"
20160226,63706,"FMD"
20160227,64128,"FMD"
20160228,64327,"FMD"
20160229,64553,"FMD"
20160301,64824,"FMD"
20160302,65124,"FMD"
20160303,65124,"FMD"
20160304,65716,"FMD"
20160305,69233,"FMD"
20160306,72717,"FMD"
20160307,73619,"FMD"
20160308,74216,"FMD"
20160309,74826,"FMD"
20160310,75586,"FMD"
20160311,76508,"FMD"
20160312,76968,"FMD"
20160313,77590,"FMD"
20160314,78362,"FMD"
20160315,78829,"FMD"
20160316,78829,"FMD"
20160317,78977,"FMD"
20160318,79137,"FMD"
20160319,79446,"FMD"
20160320,79917,"FMD"
20160321,81755,"FMD"
20160322,82453,"FMD"
20160323,82769,"FMD"
20160324,82932,"FMD"
20160325,83084,"FMD"
20160326,83084,"FMD"
20160327,83278,"FMD"
20160328,83487,"FMD"
20160329,83489,"FMD"
20160330,83411,"FMD"
20160331,83248,"FMD"
20160401,83248,"FMD"
20160402,83564,"FMD"
20160403,83892,"FMD"
20160404,84796,"FMD"
20160405,85985,"FMD"
20160406,87169,"FMD"
20160407,88708,"FMD"
20160408,90257,"FMD"
20160409,91868,"FMD"
20160410,93785,"FMD"
20160411,95249,"FMD"
20160412,96681,"FMD"
20160413,97991,"FMD"
20160414,99277,"FMD"
20160415,99968,"FMD"
20160416,100080,"FMD"
20160417,100147,"FMD"
20160418,100326,"FMD"
20160419,100605,"FMD"
20160420,101020,"FMD"
20160421,101368,"FMD"
20160422,102078,"FMD"
20160423,103142,"FMD"
20160424,103859,"FMD"
20160425,104211,"FMD"
20160426,104501,"FMD"
20160427,104749,"FMD"
20160428,104749,"FMD"
20160429,105287,"FMD"
20160430,105643,"FMD"
20160501,106322,"FMD"
20160502,106910,"FMD"
20160503,107454,"FMD"
20160504,107627,"FMD"
20160505,108196,"FMD"
20160506,108719,"FMD"
20160507,109455,"FMD"
20160508,110369,"FMD"
20160509,110922,"FMD"
20160510,111547,"FMD"
20160511,112033,"FMD"
20160512,112783,"FMD"
20160513,113714,"FMD"
20160514,114649,"FMD"
20160515,115408,"FMD"
20160516,115976,"FMD"
20160517,116613,"FMD"
20160518,117297,"FMD"
20160519,117688,"FMD"
20160520,117688,"FMD"
20160521,118640,"FMD"
20160522,118823,"FMD"
20160523,119020,"FMD"
20160524,119217,"FMD"
20160525,119599,"FMD"
20160526,120179,"FMD"
20160527,120377,"FMD"
20160528,120377,"FMD"
20160529,120562,"FMD"
20160530,120761,"FMD"
20160531,120761,"FMD"
20160601,121145,"FMD"
20160602,121543,"FMD"
20160603,121928,"FMD"
20160604,122314,"FMD"
20160605,122701,"FMD"
20160606,123101,"FMD"
20160607,123289,"FMD"
20160608,123690,"FMD"
20160609,123690,"FMD"
20160610,123690,"FMD"
20160611,123515,"FMD"
20160612,123690,"FMD"
20160613,123690,"FMD"
20160614,123792,"FMD"
20160615,123831,"FMD"
20160616,123690,"FMD"
20160617,123489,"FMD"
20160618,123390,"FMD"
20160619,123289,"FMD"
20160620,122901,"FMD"
20160621,122514,"FMD"
20160622,122314,"FMD"
20160623,122314,"FMD"
20160624,122114,"FMD"
20160625,121728,"FMD"
20160626,121543,"FMD"
20160627,121145,"FMD"
20160628,120959,"FMD"
20160629,120562,"FMD"
20160630,120278,"FMD"
20160701,119981,"FMD"
20160702,119599,"FMD"
20160703,119217,"FMD"
20160704,118823,"FMD"
20160705,118640,"FMD"
20160706,118248,"FMD"
20160707,117870,"FMD"
20160708,117688,"FMD"
20160709,117116,"FMD"
20160710,116726,"FMD"
20160711,116351,"FMD"
20160712,115976,"FMD"
20160713,115782,"FMD"
20160714,115408,"FMD"
20160715,115022,"FMD"
20160716,114482,"FMD"
20160717,114649,"FMD"
20160718,114457,"FMD"
20160719,114227,"FMD"
20160720,113893,"FMD"
20160721,113714,"FMD"
20160722,113344,"FMD"
20160723,112872,"FMD"
20160724,112496,"FMD"
20160725,112033,"FMD"
20160726,111665,"FMD"
20160727,111110,"FMD"
20160728,110733,"FMD"
20160729,110181,"FMD"
20160730,109818,"FMD"
20160731,109643,"FMD"
20160801,109269,"FMD"
20160802,108719,"FMD"
20160803,108359,"FMD"
20160804,108173,"FMD"
20160805,107813,"FMD"
20160806,107627,"FMD"
20160807,107454,"FMD"
20160808,107083,"FMD"
20160809,106910,"FMD"
20160810,106725,"FMD"
20160811,106368,"FMD"
20160812,105999,"FMD"
20160813,105643,"FMD"
20160814,105287,"FMD"
20160815,104932,"FMD"
20160816,104455,"FMD"
20160817,104029,"FMD"
20160818,103676,"FMD"
20160819,103324,"FMD"
20160820,103074,"FMD"
20160821,102791,"FMD"
20160822,102609,"FMD"
20160823,102428,"FMD"
20160824,101988,"FMD"
20160825,101729,"FMD"
20160826,101548,"FMD"
20160827,101368,"FMD"
20160828,101200,"FMD"
20160829,100852,"FMD"
20160830,100673,"FMD"
20160831,100389,"FMD"
20160901,100147,"FMD"
20160902,99968,"FMD"
20160903,99801,"FMD"
20160904,99511,"FMD"
20160905,99423,"FMD"
20160906,99099,"FMD"
20160907,98755,"FMD"
20160908,98577,"FMD"
20160909,98400,"FMD"
20160910,98234,"FMD"
20160911,97880,"FMD"
20160912,97715,"FMD"
20160913,97538,"FMD"
20160914,97374,"FMD"
20160915,97197,"FMD"
20160916,97021,"FMD"
20160917,96681,"FMD"
20160918,96403,"FMD"
20160919,95991,"FMD"
20160920,95652,"FMD"
20160921,95315,"FMD"
20160922,95140,"FMD"
20160923,94966,"FMD"
20160924,94800,"FMD"
20160925,94400,"FMD"
20160926,93785,"FMD"
20160927,93276,"FMD"
20160928,92942,"FMD"
20160929,92597,"FMD"
20160930,92436,"FMD"
20161001,92092,"FMD"
20161002,91932,"FMD"
20161003,91589,"FMD"
20161004,91258,"FMD"
20161005,91087,"FMD"
20161006,90927,"FMD"
20161007,90671,"FMD"
20161008,90257,"FMD"
20161009,89929,"FMD"
20161010,89589,"FMD"
20161011,89262,"FMD"
20161012,89062,"FMD"
20161013,88610,"FMD"
20161014,88273,"FMD"
20161015,88214,"FMD"
20161016,89104,"FMD"
20161017,89632,"FMD"
20161018,89530,"FMD"
20161019,89262,"FMD"
20161020,89041,"FMD"
20161021,88767,"FMD"
20161022,88273,"FMD"
20161023,87947,"FMD"
20161024,87622,"FMD"
20161025,87228,"FMD"
20161026,86796,"FMD"
20161027,86679,"FMD"
20161028,87947,"FMD"
20161029,88441,"FMD"
20161030,89326,"FMD"
20161031,90087,"FMD"
20161101,90586,"FMD"
20161102,90757,"FMD"
20161103,90586,"FMD"
20161104,90505,"FMD"
20161105,90427,"FMD"
20161106,90257,"FMD"
20161107,90087,"FMD"
20161108,89759,"FMD"
20161109,89589,"FMD"
20161110,89262,"FMD"
20161111,89104,"FMD"
20161112,89020,"FMD"
20161113,89936,"FMD"
20161114,88610,"FMD"
20161115,88364,"FMD"
20161116,88116,"FMD"
20161117,87454,"FMD"
20161118,87130,"FMD"
20161119,87290,"FMD"
20161120,87460,"FMD"
20161121,87622,"FMD"
20161122,87622,"FMD"
20161123,87779,"FMD"
20161124,87947,"FMD"
20161125,87947,"FMD"
20161126,88116,"FMD"
20161127,88273,"FMD"
20161128,88273,"FMD"
20161129,88273,"FMD"
20161130,88273,"FMD"
20161201,88273,"FMD"
20161202,88273,"FMD"
20161203,88273,"FMD"
20161204,88441,"FMD"
20161205,88441,"FMD"
20161206,88441,"FMD"
20161207,88441,"FMD"
20161208,88767,"FMD"
20161209,89823,"FMD"
20161210,98817,"FMD"
20161211,101368,"FMD"
20161212,102259,"FMD"
20161213,102428,"FMD"
20161214,103142,"FMD"
20161215,106571,"FMD"
20161216,110922,"FMD"
20161217,111843,"FMD"
20161218,112223,"FMD"
20161219,112401,"FMD"
20161220,112223,"FMD"
20161221,112033,"FMD"
20161222,111843,"FMD"
20161223,111665,"FMD"
20161224,111287,"FMD"
20161225,110922,"FMD"
20161226,110557,"FMD"
20161227,110115,"FMD"
20161228,109643,"FMD"
20161229,109093,"FMD"
20161230,108719,"FMD"
20161231,108173,"FMD"
20170101,107627,"FMD"
20170102,107268,"FMD"
20170103,106910,"FMD"
20170104,107454,"FMD"
20170105,107627,"FMD"
20170106,107268,"FMD"
20170107,108020,"FMD"
20170108,117735,"FMD"
20170109,117847,"FMD"
20170110,115976,"FMD"
20170111,115022,"FMD"
20170112,114277,"FMD"
20170113,113714,"FMD"
20170114,113344,"FMD"
20170115,112961,"FMD"
20170116,112783,"FMD"
20170117,112592,"FMD"
20170118,112401,"FMD"
20170119,112223,"FMD"
20170120,112033,"FMD"
20170121,111665,"FMD"
20170122,111665,"FMD"
20170123,111287,"FMD"
20170124,111405,"FMD"
20170125,111665,"FMD"
20170126,111110,"FMD"
20170127,110711,"FMD"
20170128,110181,"FMD"
20170129,109643,"FMD"
20170130,109224,"FMD"
20170131,108719,"FMD"
20170201,108173,"FMD"
20170202,107813,"FMD"
20170203,107999,"FMD"
20170204,108545,"FMD"
20170205,108567,"FMD"
20170206,109455,"FMD"
20170207,114481,"FMD"
20170208,119184,"FMD"
20170209,119020,"FMD"
20170210,117688,"FMD"
20170211,115566,"FMD"
20170212,114277,"FMD"
20170213,113522,"FMD"
20170214,113152,"FMD"
20170215,112592,"FMD"
20170216,112495,"FMD"
20170217,112401,"FMD"
20170218,112401,"FMD"
20170219,112401,"FMD"
20170220,113736,"FMD"
20170221,114434,"FMD"
20170222,113714,"FMD"
20170223,113128,"FMD"
20170224,112592,"FMD"
20170225,112401,"FMD"
20170226,112223,"FMD"
20170227,111843,"FMD"
20170228,111476,"FMD"
20170301,111110,"FMD"
20170302,110922,"FMD"
20170303,110711,"FMD"
20170304,110369,"FMD"
20170305,110181,"FMD"
20170306,109818,"FMD"
20170307,109455,"FMD"
20170308,109093,"FMD"
20170309,108545,"FMD"
20170310,108173,"FMD"
20170311,107813,"FMD"
20170312,107813,"FMD"
20170313,107454,"FMD"
20170314,107454,"FMD"
20170315,107454,"FMD"
20170316,107627,"FMD"
20170317,107813,"FMD"
20170318,108173,"FMD"
20170319,108676,"FMD"
20170320,109093,"FMD"
20170321,111287,"FMD"
20170322,112401,"FMD"
20170323,112783,"FMD"
20170324,112592,"FMD"
20170325,112592,"FMD"
20170326,112592,"FMD"
20170327,112592,"FMD"
20170328,112223,"FMD"
20170329,112033,"FMD"
20170330,112425,"FMD"
20170331,112591,"FMD"
20170401,112783,"FMD"
20170402,113344,"FMD"
20170403,113714,"FMD"
20170404,114457,"FMD"
20170405,115408,"FMD"
20170406,116726,"FMD"
20170407,119020,"FMD"
20170408,120587,"FMD"
20170409,121543,"FMD"
20170410,122314,"FMD"
20170411,123101,"FMD"
20170412,129903,"FMD"
20170413,125859,"FMD"
20170414,126877,"FMD"
20170415,127847,"FMD"
20170416,128681,"FMD"
20170417,130343,"FMD"
20170418,132917,"FMD"
20170419,133729,"FMD"
20170420,133113,"FMD"
20170421,132303,"FMD"
20170422,132303,"FMD"
20170423,133113,"FMD"
20170424,133939,"FMD"
20170425,134346,"FMD"
20170426,134297,"FMD"
20170427,134149,"FMD"
20170428,133939,"FMD"
20170429,133427,"FMD"
20170430,132917,"FMD"
20170501,132708,"FMD"
20170502,132760,"FMD"
20170503,133323,"FMD"
20170504,133939,"FMD"
20170505,134321,"FMD"
20170506,133323,"FMD"
20170507,132499,"FMD"
20170508,132708,"FMD"
20170509,132865,"FMD"
20170510,133323,"FMD"
20170511,134149,"FMD"
20170512,134346,"FMD"
20170513,133939,"FMD"
20170514,133323,"FMD"
20170515,132499,"FMD"
20170516,132303,"FMD"
20170517,132708,"FMD"
20170518,132917,"FMD"
20170519,133323,"FMD"
20170520,133939,"FMD"
20170521,134583,"FMD"
20170522,134891,"FMD"
20170523,134768,"FMD"
20170524,134557,"FMD"
20170525,133323,"FMD"
20170526,131459,"FMD"
20170527,128835,"FMD"
20170528,126063,"FMD"
20170529,123855,"FMD"
20170530,121729,"FMD"
20170531,120562,"FMD"
20170601,120377,"FMD"
20170602,120400,"FMD"
20170603,120959,"FMD"
20170604,121344,"FMD"
20170605,121729,"FMD"
